,id,title,original_language,release_date,vote_average,popularity,adult
408,715931,Emancipation,en,2022-12-02,7.9,47.394,False
409,552532,Charm City Kings,en,2020-01-27,7.9,24.939,False
410,10242,What Ever Happened to Baby Jane?,en,1962-10-12,7.9,17.125,False
411,37797,Whisper of the Heart,ja,1995-07-15,7.9,33.333,False
412,329,Jurassic Park,en,1993-06-11,7.9,30.837,False
413,152532,Dallas Buyers Club,en,2013-11-01,7.9,16.936,False
414,721656,"Happy Halloween, Scooby-Doo!",en,2020-10-06,7.9,20.369,False
415,9323,Ghost in the Shell,ja,1995-11-18,7.9,31.292,False
416,6977,No Country for Old Men,en,2007-06-13,7.9,38.601,False
417,81,Nausicaä of the Valley of the Wind,ja,1984-03-11,7.9,39.121,False
418,20722,La Maison en Petits Cubes,ja,2008-06-10,7.9,7.419,False
419,667520,A Whisker Away,ja,2020-06-18,7.9,41.314,False
420,610150,Dragon Ball Super: Super Hero,ja,2022-06-11,7.9,90.763,False
421,579792,Cindy La Regia,es,2020-01-24,7.9,9.372,False
422,613868,Cousins,pt,2019-12-10,7.9,9.05,False
423,197,Braveheart,en,1995-05-24,7.9,43.007,False
424,78,Blade Runner,en,1982-06-25,7.9,53.006,False
425,10386,The Iron Giant,en,1999-08-06,7.9,58.316,False
426,505262,My Hero Academia: Two Heroes,ja,2018-08-03,7.9,34.127,False
427,829,Chinatown,en,1974-06-20,7.9,24.769,False
428,85,Raiders of the Lost Ark,en,1981-06-12,7.9,101.419,False
429,679,Aliens,en,1986-07-18,7.9,60.51,False
430,615453,Ne Zha,zh,2019-07-26,7.9,19.141,False
431,183011,Justice League: The Flashpoint Paradox,en,2013-07-30,7.9,83.881,False
432,632322,All My Life,en,2020-10-23,7.9,14.881,False
433,150540,Inside Out,en,2015-06-09,7.9,98.72,False
434,1646,Freedom Writers,en,2007-01-05,7.9,22.41,False
435,522212,Just Mercy,en,2019-12-25,7.9,23.462,False
436,8290,Don't Look Now... We're Being Shot At!,fr,1966-12-08,7.9,21.474,False
437,746957,You've Got This,es,2020-10-02,7.9,12.645,False
438,33,Unforgiven,en,1992-08-07,7.9,24.643,False
439,296096,Me Before You,en,2016-06-01,7.9,125.333,False
440,2011,Persepolis,fr,2007-06-27,7.9,12.226,False
441,20271,Divorce Italian Style,it,1961-12-20,7.9,8.386,False
442,3034,Young Frankenstein,en,1974-12-15,7.9,21.358,False
443,671,Harry Potter and the Philosopher's Stone,en,2001-11-16,7.9,153.593,False
444,223,Rebecca,en,1940-03-23,7.9,21.103,False
445,334533,Captain Fantastic,en,2016-07-08,7.9,23.808,False
446,32085,Vincent,en,1982-10-01,7.9,7.494,False
447,10674,Mulan,en,1998-06-18,7.9,77.595,False
448,594634,Close to the Horizon,de,2019-10-10,7.9,19.299,False
449,570503,Tune in for Love,ko,2019-08-28,7.9,16.242,False
450,316029,The Greatest Showman,en,2017-12-20,7.9,31.624,False
451,30060,The Plague Dogs,en,1982-10-21,7.9,10.902,False
452,69335,Estômago: A Gastronomic Story,pt,2007-09-26,7.9,5.672,False
453,47796,Mamma Roma,it,1962-09-22,7.9,11.69,False
454,662,La Jetée,fr,1962-02-16,7.9,12.377,False
455,20874,Kin-dza-dza!,ru,1986-12-01,7.9,7.865,False
456,527774,Raya and the Last Dragon,en,2021-03-03,7.9,82.854,False
457,20875,Operation Y and Other Shurik's Adventures,ru,1965-07-24,7.9,14.9,False
458,122906,About Time,en,2013-09-04,7.9,34.014,False
459,17295,The Battle of Algiers,it,1966-09-08,7.9,12.85,False
460,7984,In the Name of the Father,en,1993-12-12,7.9,15.327,False
461,25364,Ace in the Hole,en,1951-06-29,7.9,12.014,False
462,7857,Amarcord,it,1973-12-18,7.9,12.859,False
463,198,To Be or Not to Be,en,1942-03-05,7.9,8.8,False
464,118340,Guardians of the Galaxy,en,2014-07-30,7.9,61.578,False
465,1402,The Pursuit of Happyness,en,2006-12-14,7.9,37.322,False
466,194,Amélie,fr,2001-04-25,7.9,28.025,False
467,11830,Tampopo,ja,1985-11-23,7.9,18.171,False
468,331482,Little Women,en,2019-12-25,7.9,34.768,False
469,752,V for Vendetta,en,2006-02-23,7.9,36.6,False
470,435129,The Breadwinner,en,2017-11-17,7.9,10.012,False
471,6715,The Cure,en,1995-04-21,7.9,13.295,False
472,949,Heat,en,1995-12-15,7.9,51.686,False
473,60243,A Separation,fa,2011-02-15,7.9,13.946,False
474,25538,Yi Yi,zh,2000-09-20,7.9,13.15,False
475,31442,Ivan's Childhood,ru,1962-05-09,7.9,11.76,False
476,3870,1900,it,1976-09-01,7.9,11.879,False
477,49964,Where Is My Friend's House?,fa,1987-07-01,7.9,11.516,False
478,3083,Mr. Smith Goes to Washington,en,1939-10-19,7.9,12.915,False
479,597,Titanic,en,1997-11-18,7.9,410.393,False
480,313369,La La Land,en,2016-11-29,7.9,32.087,False
481,244001,Bo Burnham: What.,en,2013-12-17,7.9,6.59,False
482,210577,Gone Girl,en,2014-10-01,7.9,65.192,False
483,10997,Farewell My Concubine,zh,1993-01-01,7.9,21.946,False
484,712454,The Summit of the Gods,fr,2021-09-22,7.9,9.496,False
485,1892,Return of the Jedi,en,1983-05-25,7.9,27.864,False
486,804,Roman Holiday,en,1953-08-26,7.9,30.869,False
487,573164,An Egg Rescue,es,2021-08-12,7.9,26.183,False
488,1162,The Miracle Worker,en,1962-05-23,7.9,12.237,False
489,369557,Sing Street,en,2016-03-11,7.9,15.132,False
490,585511,Luck,en,2022-08-05,7.9,143.514,False
491,503314,Dragon Ball Super: Broly,ja,2018-12-14,7.9,16.896,False
492,354857,Regular Show: The Movie,en,2015-09-01,7.9,26.147,False
493,827,Diabolique,fr,1955-01-29,7.9,10.5,False
494,48035,Ordet,da,1955-01-09,7.9,8.483,False
495,779047,Us Again,en,2021-03-05,7.9,7.591,False
496,13398,Tokyo Godfathers,ja,2003-12-29,7.9,15.725,False
497,3112,The Night of the Hunter,en,1955-08-26,7.9,15.122,False
498,938008,The Killer,ko,2022-07-13,7.9,55.028,False
499,556901,Teen Titans Go! vs. Teen Titans,en,2019-07-21,7.9,17.82,False
500,29455,Winter Light,sv,1963-02-11,7.9,8.427,False
501,404378,A Street Cat Named Bob,en,2016-11-04,7.9,14.366,False
502,24167,Two Women,it,1960-12-22,7.9,13.878,False
503,11036,The Notebook,en,2004-06-25,7.9,53.814,False
504,1394,Nostalgia,ru,1983-05-01,7.9,10.58,False
505,579245,The Specials,fr,2019-10-23,7.9,7.811,False
506,16,Dancer in the Dark,en,2000-06-30,7.9,20.124,False
507,393,Kill Bill: Vol. 2,en,2004-04-16,7.9,34.47,False
508,180147,We Are the Nobles,es,2013-03-28,7.9,16.446,False
509,94047,My Way,ko,2011-12-21,7.9,13.141,False
510,3078,It Happened One Night,en,1934-02-22,7.9,12.516,False
511,508943,Luca,en,2021-06-17,7.9,89.059,False
512,548544,Invisible Life,pt,2019-08-30,7.9,9.876,False
513,406785,Inner Workings,en,2016-11-23,7.9,11.133,False
514,379170,Sherlock: The Abominable Bride,en,2016-01-01,7.9,17.143,False
515,726684,Miraculous World: Shanghai – The Legend of Ladydragon,fr,2021-05-15,7.9,103.736,False
516,83564,La luna,en,2012-02-10,7.9,9.345,False
517,843906,Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,en,2021-09-14,7.9,38.786,False
518,11293,Paper Moon,en,1973-05-09,7.9,10.233,False
519,833,Umberto D.,it,1952-01-20,7.9,11.757,False
520,631,Sunrise: A Song of Two Humans,en,1927-11-04,7.9,13.915,False
521,275,Fargo,en,1996-03-08,7.9,20.325,False
522,430424,See You Up There,fr,2017-10-25,7.9,10.117,False
523,934,Rififi,fr,1955-04-13,7.9,13.397,False
524,52629,El Infierno,es,2010-09-03,7.9,39.325,False
525,937278,A Man Called Otto,en,2022-12-28,7.9,87.408,False
526,43469,Shoeshine,it,1946-04-27,7.9,7.636,False
527,399174,Isle of Dogs,en,2018-03-23,7.9,21.356,False
528,776305,Belle,ja,2021-07-16,7.9,28.047,False
529,381341,Perfect Strangers,it,2016-02-11,7.9,16.902,False
530,266856,The Theory of Everything,en,2014-11-26,7.9,20.041,False
531,152601,Her,en,2013-12-18,7.9,32.837,False
532,301,Rio Bravo,en,1959-03-17,7.9,30.299,False
533,235,Stand by Me,en,1986-08-08,7.9,25.459,False
534,22596,Safety Last!,en,1923-04-01,7.9,10.503,False
535,24238,Mary and Max,en,2009-02-09,7.9,15.035,False
536,505192,Shoplifters,ja,2018-06-02,7.9,15.519,False
537,665,Ben-Hur,en,1959-11-18,7.9,35.921,False
538,916224,Suzume,ja,2022-11-11,7.9,463.172,False
539,11049,Interstella 5555,ja,2003-05-28,7.9,11.639,False
540,603692,John Wick: Chapter 4,en,2023-03-22,7.9,1623.296,False
541,265195,Wild Tales,es,2014-08-21,7.9,19.886,False
542,16390,Scooby-Doo! and the Samurai Sword,en,2009-04-07,7.9,16.144,False
543,5511,Le Samouraï,fr,1967-10-25,7.9,15.271,False
544,1675,Day for Night,fr,1973-05-24,7.9,12.699,False
545,391,A Fistful of Dollars,it,1964-01-18,7.9,27.166,False
546,453,A Beautiful Mind,en,2001-12-11,7.9,36.439,False
547,445030,No Game No Life: Zero,ja,2017-07-15,7.9,22.086,False
548,546554,Knives Out,en,2019-11-27,7.9,49.293,False
549,185789,Mulholland Dr.,en,1999-01-01,7.9,5.383,False
550,45523,Louis C.K.: Hilarious,en,2010-01-26,7.9,5.205,False
551,12903,Scooby-Doo! and the Goblin King,en,2008-09-23,7.9,14.161,False
552,367412,Whiplash,en,2013-01-18,7.9,5.903,False
553,777,Grand Illusion,fr,1937-06-04,7.9,12.231,False
554,398924,A Bag of Marbles,fr,2017-01-18,7.9,20.986,False
555,20873,The Diamond Arm,ru,1969-05-23,7.9,9.288,False
556,946,Letter from an Unknown Woman,en,1948-04-28,7.9,9.892,False
557,593,Solaris,ru,1972-03-20,7.9,17.746,False
558,16859,Kiki's Delivery Service,ja,1989-07-29,7.8,49.237,False
559,16804,Departures,ja,2008-09-13,7.8,10.967,False
560,581,Dances with Wolves,en,1990-03-30,7.8,31.68,False
561,23160,Werckmeister Harmonies,hu,2001-02-01,7.8,10.011,False
562,2721,Z,fr,1969-02-26,7.8,9.188,False
563,93,Anatomy of a Murder,en,1959-07-01,7.8,20.391,False
564,10774,Network,en,1976-11-14,7.8,18.912,False
565,2440,Joint Security Area,ko,2000-09-09,7.8,15.233,False
566,113,"Spring, Summer, Fall, Winter... and Spring",ko,2003-09-19,7.8,18.515,False
567,5924,Papillon,en,1973-12-13,7.8,24.184,False
568,613,Downfall,de,2004-09-16,7.8,21.161,False
569,564427,Minha Vida em Marte,pt,2018-12-27,7.8,5.866,False
570,32480,The Marquis of Grillo,it,1981-12-23,7.8,8.064,False
571,14574,The Boy in the Striped Pyjamas,en,2008-05-07,7.8,42.218,False
572,579974,RRR,te,2022-03-24,7.8,87.08,False
573,293299,Feast,en,2014-10-25,7.8,7.347,False
574,58129,The Phantom Carriage,sv,1921-01-01,7.8,10.193,False
575,14836,Coraline,en,2009-02-05,7.8,115.871,False
576,152742,The Best Offer,en,2013-01-01,7.8,15.088,False
577,22843,Evangelion: 2.0 You Can (Not) Advance,ja,2009-06-26,7.8,27.121,False
578,15859,A Moment to Remember,ko,2004-11-05,7.8,11.378,False
579,1607,A Bronx Tale,en,1993-09-14,7.8,52.356,False
580,115,The Big Lebowski,en,1998-03-06,7.8,32.877,False
581,89,Indiana Jones and the Last Crusade,en,1989-05-24,7.8,117.429,False
582,50759,An Autumn Afternoon,ja,1962-11-18,7.8,7.346,False
583,80379,Louis C.K.: Live at the Beacon Theater,en,2011-12-10,7.8,4.348,False
584,9479,The Nightmare Before Christmas,en,1993-10-09,7.8,56.0,False
585,200727,"Love, Rosie",en,2014-10-16,7.8,52.766,False
586,359156,Don't Be Bad,it,2015-09-08,7.8,7.738,False
587,86000,Always,ko,2011-10-20,7.8,15.89,False
588,33320,Millennium Actress,ja,2002-09-14,7.8,14.582,False
589,887,The Best Years of Our Lives,en,1946-12-25,7.8,15.496,False
590,59440,Warrior,en,2011-09-09,7.8,43.243,False
591,677638,We Bare Bears: The Movie,en,2020-06-30,7.8,28.039,False
592,968,Dog Day Afternoon,en,1975-08-01,7.8,15.523,False
593,530254,The Witch: Part 1. The Subversion,ko,2018-06-27,7.8,27.835,False
594,761898,Sword Art Online the Movie -Progressive- Aria of a Starless Night,ja,2021-10-30,7.8,35.397,False
595,71157,Polisse,fr,2011-10-06,7.8,12.163,False
596,31011,Mr. Nobody,en,2009-11-06,7.8,22.265,False
597,30588,Monsieur Verdoux,en,1947-09-26,7.8,9.182,False
598,22683,Gifted Hands: The Ben Carson Story,en,2009-02-07,7.8,25.347,False
599,1018,Mulholland Drive,en,2001-06-06,7.8,24.439,False
600,596,The Grapes of Wrath,en,1940-03-15,7.8,15.348,False
601,545611,Everything Everywhere All at Once,en,2022-03-24,7.8,70.342,False
602,585,"Monsters, Inc.",en,2001-11-01,7.8,99.842,False
603,6075,Carlito's Way,en,1993-11-10,7.8,17.7,False
604,303867,World of Tomorrow,en,2015-01-22,7.8,6.887,False
605,56231,The Working Class Goes to Heaven,it,1971-09-17,7.8,7.007,False
606,826,The Bridge on the River Kwai,en,1957-10-11,7.8,16.562,False
607,136,Freaks,en,1932-02-12,7.8,14.824,False
608,502,Fail Safe,en,1964-10-07,7.8,13.567,False
609,80,Before Sunset,en,2004-02-10,7.8,16.391,False
610,805,Rosemary's Baby,en,1968-06-12,7.8,21.247,False
611,12,Finding Nemo,en,2003-05-30,7.8,82.998,False
612,801335,Girl in the Basement,en,2021-02-27,7.8,72.589,False
613,24480,Partly Cloudy,en,2009-05-28,7.8,10.743,False
614,47931,Elite Squad: The Enemy Within,pt,2010-10-08,7.8,21.121,False
615,726759,Tetris,en,2023-03-15,7.8,44.382,False
616,882569,Guy Ritchie's The Covenant,en,2023-04-19,7.8,606.043,False
617,21135,L'Eclisse,it,1962-04-12,7.8,14.204,False
618,744114,My Policeman,en,2022-10-20,7.8,19.612,False
619,597316,My Little Pony: A New Generation,en,2021-09-23,7.8,27.023,False
620,11602,Through a Glass Darkly,sv,1961-06-06,7.8,11.203,False
621,674,Harry Potter and the Goblet of Fire,en,2005-11-16,7.8,138.17,False
622,323272,War Room,en,2015-08-28,7.8,25.142,False
623,263115,Logan,en,2017-02-28,7.8,56.828,False
624,116322,The Legend of La Llorona,es,2011-10-21,7.8,32.0,False
625,5915,Into the Wild,en,2007-09-11,7.8,30.311,False
626,335578,Land of Mine,da,2015-12-03,7.8,12.98,False
627,10775,Infernal Affairs,cn,2002-12-12,7.8,16.358,False
628,29452,The Face of Another,ja,1966-07-15,7.8,11.706,False
629,11656,The Virgin Spring,sv,1960-02-08,7.8,12.081,False
630,113833,The Normal Heart,en,2014-05-25,7.8,9.82,False
631,901563,Close,fr,2022-11-01,7.8,43.399,False
632,650031,The Shadow in My Eye,da,2021-10-28,7.8,19.779,False
633,314365,Spotlight,en,2015-11-06,7.8,18.434,False
634,11953,Kagemusha,ja,1980-04-26,7.8,11.893,False
635,609242,The Heist of the Century,es,2020-01-16,7.8,23.319,False
636,479718,The Outlaws,ko,2017-10-03,7.8,34.524,False
637,393559,My Life as a Zucchini,fr,2016-09-22,7.8,9.233,False
638,11697,The Man Who Shot Liberty Valance,en,1962-04-15,7.8,19.637,False
639,25606,White Collar Blues,it,1975-03-27,7.8,7.868,False
640,831223,Gone Mom: The Disappearance of Jennifer Dulos,en,2021-06-05,7.8,18.842,False
641,10191,How to Train Your Dragon,en,2010-03-18,7.8,58.452,False
642,705861,Hustle,en,2022-06-03,7.8,43.238,False
643,1280,3-Iron,ko,2004-10-15,7.8,12.002,False
644,262,The King of Comedy,en,1982-12-18,7.8,20.647,False
645,142,Brokeback Mountain,en,2005-09-10,7.8,33.263,False
646,770254,Back to the Outback,en,2021-12-03,7.8,35.55,False
647,5000,Forbidden Games,fr,1952-05-09,7.8,10.111,False
648,107,Snatch,en,2000-09-01,7.8,34.374,False
649,929170,Honor Society,en,2022-07-23,7.8,28.77,False
650,2062,Ratatouille,en,2007-06-28,7.8,87.833,False
651,25253,Crooks in Clover,fr,1963-11-27,7.8,7.161,False
652,5961,Fanny and Alexander,sv,1982-12-17,7.8,12.939,False
653,348892,Bajrangi Bhaijaan,hi,2015-07-17,7.8,14.295,False
654,26955,Oasis,ko,2002-08-09,7.8,12.366,False
655,4977,Paprika,ja,2006-10-01,7.8,24.405,False
656,419478,Midnight Sun,en,2018-03-22,7.8,43.522,False
657,126319,Ernest & Celestine,fr,2012-12-12,7.8,12.188,False
658,49797,I Saw the Devil,ko,2010-08-12,7.8,23.384,False
659,29845,A Woman Under the Influence,en,1974-11-18,7.8,11.658,False
660,762,Monty Python and the Holy Grail,en,1975-05-25,7.8,21.09,False
661,554590,Tod@s Caen,es,2019-08-30,7.8,19.046,False
662,13042,Presto,en,2008-06-27,7.8,7.812,False
663,502356,The Super Mario Bros. Movie,en,2023-04-05,7.8,1341.009,False
664,438631,Dune,en,2021-09-15,7.8,126.323,False
665,32916,Scooby-Doo! Abracadabra-Doo,en,2010-02-16,7.8,11.692,False
666,5991,The Last Laugh,de,1924-12-23,7.8,7.358,False
667,5544,Hiroshima Mon Amour,fr,1959-06-10,7.8,11.97,False
668,29458,One Hundred Steps,it,2000-09-01,7.8,9.593,False
669,31056,A Short Film About Love,pl,1988-08-21,7.8,9.21,False
670,10193,Toy Story 3,en,2010-06-16,7.8,64.139,False
671,423612,Never Look Away,de,2018-10-03,7.8,16.207,False
672,52345,Lisbela and the Prisoner,pt,2003-08-22,7.8,1.081,False
673,553,Dogville,en,2003-05-19,7.8,21.657,False
674,22,Pirates of the Caribbean: The Curse of the Black Pearl,en,2003-07-09,7.8,105.338,False
675,1366,Rocky,en,1976-11-21,7.8,75.058,False
676,375794,No Manches Frida,es,2016-09-02,7.8,84.5,False
677,11621,Porco Rosso,ja,1992-07-18,7.8,28.451,False
678,277216,Straight Outta Compton,en,2015-08-11,7.8,30.762,False
679,14069,The Girl Who Leapt Through Time,ja,2006-07-15,7.8,25.163,False
680,2118,L.A. Confidential,en,1997-09-19,7.8,23.82,False
681,143,All Quiet on the Western Front,en,1930-04-29,7.8,16.45,False
682,10315,Fantastic Mr. Fox,en,2009-10-23,7.8,32.418,False
683,141,Donnie Darko,en,2001-10-24,7.8,31.585,False
684,84892,The Perks of Being a Wallflower,en,2012-09-20,7.8,34.443,False
685,396,Who's Afraid of Virginia Woolf?,en,1966-06-22,7.8,9.133,False
686,144,Wings of Desire,de,1987-05-17,7.8,16.231,False
687,841755,Mortal Kombat Legends: Battle of the Realms,en,2021-08-31,7.8,1083.467,False
688,13855,The Chaser,ko,2008-02-14,7.8,16.856,False
689,1626,Vivre Sa Vie,fr,1962-09-20,7.8,12.064,False
690,851,Brief Encounter,en,1945-11-24,7.8,9.441,False
691,149870,The Wind Rises,ja,2013-07-20,7.8,25.355,False
692,20126,Deep Red,it,1975-03-07,7.8,12.375,False
693,9421,The Dinner Game,fr,1998-04-15,7.8,12.746,False
694,582927,I'm No Longer Here,es,2019-10-21,7.8,9.05,False
695,17483,Shelter,en,2007-06-16,7.8,10.558,False
696,766507,Prey,en,2022-08-02,7.8,164.34,False
697,49026,The Dark Knight Rises,en,2012-07-16,7.8,66.075,False
698,1480,Touch of Evil,en,1958-03-30,7.8,23.601,False
699,486589,Red Shoes and the Seven Dwarfs,en,2019-07-25,7.8,36.379,False
700,336804,Mustang,tr,2015-06-17,7.8,10.623,False
701,49687,Marriage Italian Style,it,1964-12-18,7.8,12.437,False
702,10757,Kabhi Khushi Kabhie Gham,hi,2001-12-14,7.8,15.152,False
703,303,Notorious,en,1946-08-21,7.8,14.369,False
704,169813,Short Term 12,en,2013-08-23,7.8,12.599,False
705,602063,Rurouni Kenshin: The Final,ja,2021-04-23,7.8,41.123,False
706,10227,PlayTime,fr,1967-12-16,7.8,14.241,False
707,562,Die Hard,en,1988-07-15,7.8,60.041,False
708,117,The Untouchables,en,1987-06-03,7.8,34.829,False
709,980,The Ox-Bow Incident,en,1943-03-11,7.8,10.609,False
710,12444,Harry Potter and the Deathly Hallows: Part 1,en,2010-10-06,7.8,112.899,False
711,696,Manhattan,en,1979-04-25,7.8,13.651,False
712,1027014,Entergalactic,en,2022-09-28,7.8,16.78,False
713,166428,How to Train Your Dragon: The Hidden World,en,2019-01-03,7.8,84.434,False
714,16237,Teen Titans: Trouble in Tokyo,en,2006-09-15,7.8,14.291,False
715,9475,Scent of a Woman,en,1992-12-23,7.8,20.599,False
716,14282,Ninja Scroll,ja,1993-06-05,7.8,28.208,False
717,804095,The Fabelmans,en,2022-11-11,7.8,36.703,False
718,724495,The Woman King,en,2022-09-16,7.8,148.928,False
719,587,Big Fish,en,2003-12-25,7.8,23.406,False
720,539517,Constantine: City of Demons - The Movie,en,2018-10-04,7.8,19.035,False
721,86837,Amour,fr,2012-09-20,7.8,12.406,False
722,28162,A Matter of Life and Death,en,1946-12-15,7.8,12.191,False
723,27670,Nothing Left to Do but Cry,it,1984-12-20,7.8,5.56,False
724,337960,Holding the Man,en,2015-08-27,7.8,11.466,False
725,873,The Color Purple,en,1985-12-18,7.8,26.579,False
726,703,Annie Hall,en,1977-04-19,7.8,16.972,False
727,506574,Descendants 3,en,2019-08-02,7.8,41.28,False
728,380,Rain Man,en,1988-12-11,7.8,22.111,False
729,40662,Batman: Under the Red Hood,en,2010-07-27,7.8,25.215,False
730,11005,Awakenings,en,1990-12-04,7.8,17.598,False
731,925,Do the Right Thing,en,1989-06-14,7.8,14.794,False
732,803700,The Eight Mountains,it,2022-12-21,7.8,37.082,False
733,396535,Train to Busan,ko,2016-07-20,7.8,60.679,False
734,15916,Angel's Egg,ja,1985-12-22,7.8,13.028,False
735,2108,The Breakfast Club,en,1985-02-15,7.8,26.698,False
736,435366,Fabricated City,ko,2017-02-09,7.8,16.083,False
737,428493,God's Own Country,en,2017-09-01,7.8,25.057,False
738,352173,Drishyam,hi,2015-07-30,7.8,8.975,False
739,963,The Maltese Falcon,en,1941-10-18,7.8,16.192,False
740,27040,Meshes of the Afternoon,en,1943-01-01,7.8,5.781,False
741,81401,The Turin Horse,hu,2011-02-15,7.8,8.796,False
742,583,Life of Brian,en,1979-08-17,7.8,18.643,False
743,656563,Rich in Love,pt,2020-04-30,7.8,17.091,False
744,492188,Marriage Story,en,2019-09-28,7.8,20.031,False
745,413594,Sword Art Online: The Movie – Ordinal Scale,ja,2017-02-18,7.8,25.092,False
746,357786,Kizumonogatari Part 1: Tekketsu,ja,2016-01-08,7.8,14.969,False
747,1908,Inherit the Wind,en,1960-07-07,7.8,8.906,False
748,1700,Misery,en,1990-11-30,7.8,19.52,False
749,1417,Pan's Labyrinth,es,2006-10-10,7.8,38.203,False
750,713776,If Anything Happens I Love You,en,2020-03-07,7.8,9.038,False
751,27064,Mishima: A Life in Four Chapters,ja,1985-05-15,7.8,14.789,False
752,903,Cool Hand Luke,en,1967-06-22,7.7,22.782,False
753,165,Back to the Future Part II,en,1989-11-22,7.8,32.648,False
754,359784,Maudie,en,2016-06-16,7.8,13.536,False
755,553835,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,ja,2019-02-15,7.7,19.957,False
756,317442,The Last: Naruto the Movie,ja,2014-12-06,7.7,57.447,False
757,18079,Nine Queens,es,2000-08-31,7.7,10.823,False
758,374473,"I, Daniel Blake",en,2016-10-21,7.7,11.938,False
759,6844,The Ten Commandments,en,1956-10-05,7.7,40.744,False
760,792,Platoon,en,1986-12-19,7.7,29.559,False
